preco_total,quartos,banheiros,suites,vagas,mobiliado,area_util
1620,1,1,1,0,0,40.0
3990,3,3,1,2,0,160.0
22472,4,5,3,4,0,220.0
5985,2,2,1,2,0,96.0
2727,2,1,0,1,1,50.0
5972,2,3,1,3,0,105.0
7217,1,2,1,1,1,68.0
3315,1,1,1,1,1,38.0
3312,1,2,1,1,0,47.0
4600,1,2,1,1,1,47.0
2400,1,1,1,1,1,40.0
10600,3,5,1,2,1,170.0
5962,3,4,1,2,0,102.0
5862,3,3,1,1,0,137.0
6900,4,3,1,2,0,145.0
2349,1,1,0,0,1,36.0
37990,2,4,2,4,1,280.0
1280,1,1,0,0,0,29.0
3800,1,1,0,1,1,54.0
3700,1,1,0,1,1,30.0
2325,2,1,0,1,0,60.0
3247,2,1,0,1,0,65.0
2700,1,1,0,0,0,45.0
15600,3,5,3,4,0,417.0
2626,2,2,0,2,0,54.0
2405,1,1,0,1,0,40.0
3422,1,1,1,1,1,30.0
4890,3,3,0,1,0,137.0
1111,2,1,0,0,0,40.0
11500,3,2,2,4,1,342.0
2423,2,1,0,1,1,48.0
2800,3,3,1,2,0,150.0
2150,2,1,0,1,0,48.0
2150,1,1,0,0,1,26.0
3080,1,1,0,1,1,21.0
14500,4,4,4,5,0,298.0
800,2,1,0,0,0,50.0
9200,3,3,1,2,0,156.0
3800,3,3,1,2,0,110.0
2620,1,1,0,1,0,60.0
7500,4,4,2,4,1,138.0
4555,1,1,0,1,1,35.0
4150,3,3,1,0,0,142.0
4127,1,1,1,1,1,35.0
4200,1,1,1,1,1,46.0
3785,1,1,0,1,1,50.0
4499,5,2,4,0,0,220.0
820,1,1,0,0,0,50.0
10200,1,5,3,4,0,220.0
1500,2,2,0,1,0,40.0
5560,2,3,2,0,0,98.0
6650,1,2,1,1,0,68.0
3948,3,3,1,2,0,84.0
2650,2,1,0,0,0,50.0
3377,2,1,1,1,0,65.0
5000,3,3,1,2,0,190.0
11506,3,2,0,2,1,158.0
2330,1,1,0,1,1,31.0
7052,4,2,1,1,0,190.0
3482,1,1,0,0,0,35.0
5962,3,4,1,2,1,102.0
3600,2,1,1,1,1,42.0
2500,2,1,0,1,0,64.0
8429,3,4,1,3,0,156.0
33000,4,4,0,4,0,200.0
3000,1,1,0,1,1,35.0
2378,1,1,0,1,0,40.0
4480,1,1,1,1,1,34.0
4830,1,1,1,1,1,42.0
4830,3,4,1,2,1,105.0
13035,2,3,1,2,0,196.0
10000,3,6,1,7,0,330.0
3898,3,3,1,2,0,140.0
7135,2,2,0,2,0,125.0
13990,4,5,3,2,1,516.0
7305,3,1,1,1,0,112.0
4100,1,1,1,1,0,40.0
4428,3,3,1,1,0,103.0
1665,1,1,0,0,0,30.0
3084,1,1,0,1,0,62.0
2594,1,1,0,1,1,28.0
3450,1,1,0,1,1,38.0
2186,1,1,0,1,0,38.0
8528,4,6,4,6,0,369.0
3800,1,1,1,1,1,45.0
6940,1,1,0,1,1,45.0
9960,2,3,1,2,0,150.0
2000,3,1,0,1,0,100.0
8000,4,8,4,4,0,393.0
4200,1,1,0,1,0,70.0
4000,3,3,1,2,0,150.0
6925,4,5,2,5,0,320.0
6960,2,2,0,1,1,67.0
2780,1,1,1,1,1,37.0
3398,1,1,0,1,0,35.0
8500,1,1,1,2,0,63.0
2900,1,1,0,1,1,40.0
6400,3,4,1,2,0,119.0
15000,5,5,3,8,0,400.0
4300,1,1,0,1,1,40.0
4000,1,1,1,1,0,49.0
2590,1,1,0,1,1,28.0
3105,1,1,0,1,0,46.0
7700,2,3,2,2,0,111.0
27800,4,3,2,3,0,420.0
2401,2,1,0,1,0,50.0
2700,1,1,1,1,1,40.0
2920,1,1,0,1,1,28.0
2775,3,2,0,1,0,78.0
4935,3,2,1,2,0,90.0
950,1,1,0,0,0,48.0
1400,1,1,0,0,1,39.0
3460,1,1,0,1,0,45.0
2650,1,1,1,1,1,37.0
4000,1,1,0,1,1,26.0
4517,1,1,0,0,1,21.0
6940,3,3,1,1,0,116.0
5450,1,2,1,1,0,60.0
4000,4,5,1,8,0,305.0
4974,2,2,1,1,0,72.0
3250,2,1,0,2,0,56.0
2315,2,2,0,1,0,65.0
9600,3,4,1,1,1,190.0
3250,3,5,1,2,0,200.0
3760,1,1,0,1,1,42.0
3400,1,1,1,1,1,52.0
2443,1,1,0,0,0,54.0
5200,1,1,1,1,1,36.0
3201,2,2,0,1,1,62.0
8500,6,7,4,8,0,600.0
5900,2,1,1,1,1,63.0
2996,1,1,1,1,1,30.0
3574,2,2,0,1,1,70.0
6200,2,1,1,1,0,104.0
8300,2,2,0,2,1,80.0
5240,4,4,1,1,0,170.0
4844,1,1,0,1,0,80.0
3580,2,2,0,1,0,67.0
8900,3,3,1,2,1,120.0
2560,2,2,1,1,0,78.0
3000,1,1,0,1,1,30.0
8955,4,3,2,3,0,182.0
6350,2,2,1,2,0,70.0
5825,3,2,1,1,1,157.0
30535,3,5,3,4,0,285.0
3150,1,1,1,1,1,32.0
4210,2,1,0,1,0,98.0
27960,4,5,2,4,0,226.0
3500,1,1,1,1,1,32.0
1935,2,1,0,1,1,50.0
5250,3,2,1,2,1,88.0
3300,1,1,1,1,1,40.0
3936,1,1,0,1,1,28.0
39000,4,5,4,4,0,260.0
5000,3,1,1,3,0,165.0
2660,1,1,0,1,0,45.0
3600,1,1,1,1,1,35.0
7700,3,4,3,2,0,147.0
6608,3,3,1,2,1,90.0
3500,1,1,0,1,1,40.0
7320,2,3,1,1,1,112.0
5260,1,1,0,0,1,28.0
14500,4,4,2,2,0,340.0
8683,5,4,3,3,0,440.0
680,1,1,1,0,0,12.0
7500,4,7,4,6,0,400.0
2920,1,1,0,1,1,28.0
3850,3,4,1,4,1,133.0
8400,3,2,1,1,0,120.0
3700,1,1,1,1,1,42.0
12450,3,4,1,2,0,240.0
19260,2,3,1,2,0,300.0
3200,1,1,0,1,0,68.0
16000,6,8,5,6,0,650.0
13400,4,5,3,3,0,367.0
5133,2,2,1,1,0,110.0
10570,3,4,3,3,0,220.0
1100,2,1,0,0,0,70.0
2857,1,1,0,1,0,35.0
7642,1,0,1,1,0,110.0
3176,1,1,0,1,0,45.0
19200,3,5,3,4,0,234.0
2590,2,1,0,1,0,60.0
37276,3,4,3,4,0,284.0
1762,1,1,0,1,0,38.0
3130,1,1,1,1,1,42.0
3500,1,1,1,1,1,46.0
11186,2,3,1,2,0,127.0
4700,2,2,0,1,0,124.0
14680,4,6,4,3,0,296.0
2499,1,1,0,1,0,44.0
3650,1,1,1,1,1,28.0
7550,2,3,2,2,1,80.0
14763,4,6,4,4,1,280.0
7185,3,2,0,1,0,175.0
6750,1,1,0,1,1,46.0
1931,1,1,0,1,0,30.0
3600,2,1,0,1,0,65.0
27960,4,5,2,4,0,226.0
3100,3,2,1,2,0,72.0
3200,1,1,1,1,0,42.0
16900,4,4,4,3,0,355.0
20905,3,4,3,4,0,264.0
3100,1,1,0,1,1,32.0
2800,1,1,0,1,1,50.0
3220,1,1,1,0,0,40.0
1600,1,1,0,0,0,65.0
4316,1,1,0,0,1,35.0
1270,1,1,0,0,0,37.0
35100,3,2,3,3,0,320.0
4595,1,1,0,1,1,46.0
3300,2,1,0,1,0,62.0
3000,1,1,1,1,1,32.0
19157,4,5,3,3,0,311.0
4510,2,2,1,2,1,64.0
2530,1,1,1,1,1,40.0
2790,1,1,0,1,1,41.0
3030,1,1,1,1,0,37.0
2950,1,1,1,1,1,28.0
7357,3,3,1,1,1,142.0
3300,1,1,0,1,1,35.0
2272,1,1,0,1,0,88.0
27000,2,4,2,4,0,312.0
20000,3,5,3,6,0,420.0
18000,4,6,4,10,1,1400.0
3883,1,1,0,1,1,46.0
5200,3,3,0,2,0,96.0
5500,3,4,1,2,0,115.0
6000,2,2,0,1,1,100.0
2500,2,1,0,0,0,50.0
13889,4,5,4,4,0,310.0
2723,1,1,0,0,1,38.0
2000,2,1,0,2,0,85.0
14305,3,2,1,2,0,185.0
700,1,1,0,0,0,15.0
3500,3,4,1,1,0,200.0
2119,2,1,0,1,0,54.0
4124,2,2,0,1,0,70.0
12900,3,3,1,2,0,140.0
2000,2,2,0,0,0,80.0
21209,4,4,3,4,0,240.0
19346,3,4,1,5,0,345.0
10257,3,4,3,3,0,188.0
3350,1,1,1,1,1,40.0
2983,1,1,1,1,0,40.0
3430,1,1,1,1,1,50.0
14844,2,4,2,4,0,210.0
28000,5,5,2,3,0,450.0
2250,2,1,0,1,0,70.0
4850,3,3,1,2,0,95.0
8790,4,3,3,3,0,170.0
1350,1,1,0,0,0,14.0
4088,1,1,0,1,1,33.0
3741,2,2,0,1,0,70.0
3300,1,1,1,1,1,29.0
3855,1,1,1,1,1,37.0
3000,1,1,0,1,1,38.0
14551,3,5,2,3,0,340.0
7232,3,3,1,2,1,126.0
3180,1,1,0,1,1,40.0
3930,3,2,1,1,0,60.0
4050,1,1,0,1,1,45.0
2400,2,1,0,1,0,58.0
5250,3,4,0,3,0,175.0
5200,2,2,1,1,0,97.0
3000,1,1,1,1,1,42.0
2953,3,2,1,1,0,72.0
1881,1,1,0,0,0,35.0
7885,2,1,1,2,0,102.0
1979,1,1,0,0,0,48.0
1855,1,1,0,0,1,28.0
4670,3,1,0,0,0,85.0
10000,2,2,1,2,1,120.0
4895,2,1,0,1,1,110.0
3578,2,2,0,1,0,60.0
2830,1,1,0,0,1,28.0
4000,3,1,1,2,0,200.0
2318,1,1,0,1,0,43.0
1100,1,1,1,0,0,50.0
26700,4,4,2,3,0,305.0
3166,2,1,0,1,1,45.0
2066,3,1,0,1,0,86.0
4170,1,1,0,1,1,55.0
4123,3,3,1,1,0,78.0
4150,1,1,0,1,0,44.0
1650,2,1,0,0,1,85.0
4140,1,1,0,0,0,33.0
2683,1,1,1,1,1,28.0
8400,2,2,1,2,1,120.0
4500,1,1,0,1,1,45.0
2875,1,1,1,1,1,32.0
4630,3,2,1,0,0,87.0
26000,3,5,1,2,0,340.0
7000,3,3,1,2,0,300.0
9480,4,3,1,2,0,168.0
14000,4,5,3,3,0,207.0
5000,1,1,1,1,1,45.0
4450,1,2,1,1,0,55.0
4750,2,2,1,1,1,92.0
4300,1,1,1,1,1,45.0
6925,4,5,2,5,0,340.0
4750,1,1,0,1,1,40.0
2800,3,2,1,2,0,100.0
34790,4,5,4,5,1,375.0
18350,3,5,3,5,0,217.0
3170,1,1,0,1,1,40.0
3884,1,1,0,1,0,45.0
1200,2,1,0,0,0,35.0
1923,1,1,0,0,0,63.0
10300,3,2,1,2,1,95.0
20000,4,3,1,5,0,360.0
4000,1,1,1,1,1,47.0
4100,2,1,0,1,1,60.0
5001,1,1,1,1,1,58.0
1364,1,1,0,0,0,30.0
10000,4,5,3,6,0,270.0
29250,1,4,0,6,0,310.0
3036,1,1,0,1,0,55.0
2780,2,2,1,2,0,75.0
3200,1,1,1,1,1,46.0
2070,2,2,0,2,0,60.0
7250,1,1,1,1,0,57.0
4250,3,3,1,2,0,94.0
3300,1,1,1,1,1,32.0
10590,4,4,3,4,0,264.0
3502,3,3,0,0,0,104.0
3850,2,1,0,1,0,78.0
2600,1,1,0,1,1,30.0
3000,1,1,1,1,1,42.0
6600,4,5,2,3,0,340.0
3150,1,1,1,1,1,29.0
2651,2,1,0,1,0,49.0
900,1,1,0,0,0,50.0
11318,3,1,3,4,0,206.0
10090,4,4,4,6,0,226.0
1326,1,1,0,0,0,40.0
3100,1,1,1,1,1,35.0
6590,3,4,3,2,0,135.0
22183,3,1,3,2,0,340.0
3000,1,1,1,1,1,29.0
2645,1,1,0,1,1,40.0
5375,4,4,2,4,0,220.0
21477,3,5,3,4,1,190.0
3201,1,1,1,1,1,35.0
2608,3,1,0,1,0,68.0
3400,1,1,0,1,1,40.0
5500,1,1,1,1,0,44.0
12485,3,4,3,3,0,150.0
3700,1,1,0,1,1,40.0
8578,3,3,1,1,0,219.0
8957,2,2,1,2,0,82.0
3335,1,1,0,1,1,43.0
2101,1,1,0,1,0,49.0
1450,2,1,0,0,1,75.0
3219,3,2,1,2,0,96.0
5831,1,1,0,1,1,46.0
2744,1,1,0,1,1,28.0
2800,2,2,0,2,0,100.0
1476,1,1,0,0,0,69.0
2420,1,1,1,0,0,50.0
18979,3,3,1,5,0,213.0
1000,1,1,0,0,0,40.0
3170,1,1,1,1,1,29.0
3271,1,1,1,1,1,34.0
2288,1,1,0,1,1,33.0
7900,3,3,0,1,0,120.0
3696,1,1,1,1,0,32.0
35705,4,4,4,4,0,361.0
2330,2,1,0,1,0,50.0
3667,1,1,0,1,1,52.0
3300,1,1,1,1,1,30.0
2680,1,1,0,1,1,28.0
3200,1,1,1,1,0,35.0
12640,1,2,1,2,1,81.0
2201,1,1,1,1,1,37.0
12230,2,3,2,1,0,115.0
1945,3,2,1,1,0,75.0
5400,1,1,1,1,1,36.0
2830,1,1,0,1,1,30.0
5200,1,1,0,1,1,67.0
3530,1,1,0,1,0,45.0
5600,1,1,1,1,0,34.0
52970,4,4,4,6,1,469.0
7800,3,2,1,3,0,210.0
4740,2,2,1,1,0,118.0
800,1,1,0,0,0,35.0
28077,4,5,3,4,0,385.0
5570,1,1,0,1,0,48.0
20000,4,5,3,3,1,179.0
2330,1,1,0,0,0,35.0
40000,0,5,0,10,0,354.0
4800,2,3,0,2,1,72.0
11000,6,7,5,3,1,458.0
6700,2,2,1,1,1,69.0
4650,1,1,1,1,1,36.0
34822,5,8,5,5,0,404.0
3000,1,1,1,1,0,37.0
3300,1,1,0,1,1,44.0
2420,1,1,0,0,0,70.0
9300,2,2,2,2,0,90.0
4411,2,2,1,1,0,79.0
3400,1,1,1,1,1,40.0
5190,3,2,1,2,1,88.0
740,1,1,0,0,0,40.0
15200,4,3,2,2,0,226.0
28675,4,4,4,3,0,230.0
4374,1,1,0,1,1,38.0
9774,1,1,1,1,1,80.0
6800,4,3,1,2,0,117.0
3550,1,1,1,1,0,45.0
4200,1,1,0,1,0,37.0
3050,1,1,1,1,1,29.0
2400,2,3,2,1,1,60.0
5500,2,1,1,1,1,60.0
1750,2,1,0,0,1,80.0
950,1,1,1,0,1,20.0
1750,2,2,0,2,0,65.0
3450,1,1,0,1,1,35.0
8585,3,2,1,3,1,119.0
3935,3,3,1,2,0,91.0
1537,1,1,0,0,0,50.0
2000,2,1,0,1,1,60.0
2440,1,1,1,1,0,41.0
47000,3,4,3,5,0,354.0
9500,3,5,3,4,0,260.0
4186,1,1,0,1,0,45.0
10000,3,3,1,5,0,380.0
3580,1,1,1,1,1,32.0
6000,2,2,1,0,1,120.0
3350,1,1,1,1,1,35.0
3600,3,3,1,1,0,69.0
3300,1,1,1,1,1,35.0
40000,4,5,4,5,0,315.0
4517,1,1,0,0,1,22.0
10829,4,5,3,4,1,183.0
3800,5,2,1,2,0,236.0
2266,2,1,0,1,1,52.0
3285,2,1,0,1,0,57.0
2150,2,2,0,1,0,75.0
3140,2,2,0,1,0,90.0
5000,1,1,1,1,0,45.0
4278,1,1,0,1,1,50.0
21043,3,5,3,4,0,420.0
3000,1,1,1,1,1,35.0
2950,2,1,0,1,1,60.0
3646,2,2,1,1,0,65.0
15000,4,6,2,4,1,220.0
8000,3,5,1,3,0,331.0
623,1,1,0,0,0,14.0
3211,1,1,0,1,1,37.0
3699,2,1,1,1,0,71.0
11500,2,2,2,2,1,92.0
4100,1,1,0,1,1,40.0
9585,4,5,2,3,0,168.0
10600,3,4,2,2,0,219.0
4606,2,1,0,2,0,64.0
6610,1,1,0,1,1,45.0
2480,1,1,1,1,1,34.0
2567,2,1,0,0,0,60.0
2695,1,1,0,1,1,28.0
3609,1,1,0,1,1,42.0
3820,1,1,0,1,1,54.0
4200,1,1,1,1,1,29.0
3700,1,1,0,1,1,38.0
8845,3,4,3,4,0,215.0
15450,3,5,3,4,1,241.0
4100,2,2,1,2,1,68.0
4200,1,1,0,1,1,43.0
2650,1,1,1,1,1,32.0
2085,2,1,0,0,0,41.0
3502,1,1,1,1,1,51.0
3445,1,1,0,1,1,38.0
9878,2,1,0,2,0,95.0
17950,3,1,1,2,0,252.0
3707,2,2,1,2,0,55.0
10935,3,1,1,2,1,105.0
11000,4,4,1,2,1,320.0
4500,3,3,1,3,0,202.0
3970,3,2,1,2,0,82.0
18000,4,6,4,2,1,450.0
5460,3,4,0,2,1,140.0
2800,1,1,1,1,1,30.0
9150,3,3,1,2,1,129.0
3060,2,2,0,2,0,70.0
2500,3,3,2,2,0,200.0
17600,3,3,1,2,0,210.0
8700,4,2,4,4,0,280.0
3200,1,1,0,1,1,36.0
3141,1,2,1,1,1,28.0
11080,3,2,2,2,1,79.0
2400,1,1,1,1,1,33.0
2401,1,1,1,1,1,37.0
14000,3,5,3,6,0,445.0
750,1,1,0,0,0,30.0
2155,2,2,1,1,0,115.0
1500,2,1,0,0,0,55.0
8978,4,5,2,3,0,190.0
3500,1,1,0,1,1,30.0
3622,3,1,0,1,0,93.0
17357,4,3,2,3,0,278.0
3562,2,1,0,1,1,52.0
1900,1,1,0,0,1,36.0
4790,3,2,1,1,0,160.0
24400,4,6,4,4,0,335.0
7930,3,4,1,3,0,230.0
2400,1,1,1,0,1,30.0
4000,3,3,1,4,0,180.0
15800,4,2,1,3,0,280.0
2380,2,2,0,1,0,65.0
1733,2,1,0,1,0,84.0
3018,2,2,0,1,0,75.0
11525,4,2,2,4,1,242.0
6200,2,2,1,1,0,70.0
16400,3,2,3,2,1,155.0
10600,2,1,1,2,1,84.0
10885,4,4,4,3,0,194.0
12000,4,5,2,4,0,750.0
3180,1,1,1,1,1,45.0
6955,3,4,1,3,0,130.0
3130,1,1,0,1,1,42.0
3081,2,2,0,1,0,74.0
3955,1,1,0,1,1,37.0
7425,8,6,3,4,0,550.0
9857,3,3,3,4,0,210.0
9000,3,2,2,2,1,130.0
4650,1,1,1,1,1,38.0
1770,1,1,0,0,0,33.0
7100,4,3,2,3,0,184.0
4510,1,1,1,1,1,57.0
2337,1,1,0,1,0,53.0
1200,2,1,0,0,0,70.0
1810,1,1,0,1,0,51.0
17900,4,6,4,4,0,247.0
1951,2,1,0,0,0,60.0
2500,1,1,0,1,0,38.0
850,1,1,0,0,0,40.0
2723,2,2,1,1,0,65.0
3950,3,3,1,1,0,90.0
4100,1,1,1,1,1,45.0
3374,1,1,0,1,1,29.0
20490,4,4,2,4,0,420.0
7000,4,1,1,2,0,450.0
6000,1,1,1,1,1,54.0
4400,1,1,1,1,1,42.0
2000,2,1,0,1,0,68.0
5077,2,2,1,2,0,74.0
3620,1,1,0,1,1,38.0
5400,1,1,1,1,1,36.0
3050,1,1,1,1,0,33.0
3260,1,1,1,1,1,42.0
6850,3,2,1,1,1,100.0
7960,3,2,2,2,0,130.0
3499,1,1,0,1,0,36.0
2700,1,1,1,1,1,37.0
2652,1,1,0,0,0,42.0
1450,1,1,0,0,0,35.0
1400,1,1,0,2,0,50.0
8190,3,2,1,1,0,218.0
1300,2,1,0,1,0,32.0
3400,1,1,1,1,0,34.0
3200,1,1,0,1,1,42.0
5137,3,2,1,1,0,108.0
10995,3,3,1,2,1,128.0
1450,2,1,0,0,1,76.0
2920,2,2,1,1,0,50.0
12500,4,4,1,2,0,261.0
8437,3,4,3,2,0,380.0
1772,1,1,0,0,0,27.0
5090,2,3,1,2,1,101.0
7197,3,2,1,1,1,148.0
19600,3,3,3,4,1,190.0
3500,2,2,0,1,0,100.0
3500,1,1,1,1,1,35.0
3886,2,2,1,1,0,75.0
2900,1,1,1,1,1,36.0
3000,1,1,0,1,1,35.0
8500,2,1,1,2,1,106.0
9850,3,4,3,3,0,205.0
3500,1,1,1,1,1,46.0
2812,2,1,0,1,1,62.0
8950,4,5,2,2,0,210.0
6448,2,3,2,2,0,252.0
1300,2,1,0,1,0,50.0
3030,1,1,0,1,0,45.0
3745,2,2,0,1,0,98.0
4646,1,1,0,0,1,29.0
5400,2,1,1,2,1,75.0
11200,4,2,2,1,0,240.0
4692,1,1,0,1,1,40.0
2700,1,1,1,1,1,32.0
3700,1,1,1,1,1,45.0
3089,2,2,1,1,0,58.0
7788,2,3,1,1,0,104.0
2800,1,1,1,1,1,37.0
2168,1,1,0,1,0,60.0
1990,2,1,0,1,0,60.0
3370,1,1,0,1,0,33.0
3000,1,1,1,1,1,42.0
4150,3,3,1,1,0,100.0
3757,1,1,0,1,1,45.0
1212,2,1,0,0,0,45.0
11915,3,3,3,4,0,193.0
13950,3,2,0,2,0,219.0
38000,2,7,2,8,0,420.0
6864,2,1,0,1,1,55.0
2216,1,1,0,0,1,25.0
4856,3,2,1,1,0,105.0
7554,4,5,2,1,0,140.0
3814,2,1,0,1,1,60.0
2900,1,1,1,1,1,31.0
3300,1,1,1,1,1,40.0
11000,3,2,2,2,0,111.0
22300,2,3,2,3,0,170.0
27959,4,4,2,4,0,226.0
2500,1,1,0,1,1,25.0
1420,2,2,1,0,0,125.0
5500,2,3,1,1,1,77.0
4150,2,2,1,1,1,73.0
18150,4,5,2,3,0,255.0
6900,1,1,0,1,1,43.0
10000,4,7,4,5,0,490.0
3300,1,1,1,1,1,32.0
2800,1,1,0,1,1,30.0
1910,2,1,0,2,1,58.0
1975,1,1,0,1,0,39.0
7740,1,2,1,1,1,50.0
4575,2,2,1,1,1,65.0
34081,3,5,3,4,0,294.0
3971,1,1,0,1,1,38.0
2900,1,1,1,1,1,30.0
2790,3,2,1,1,0,75.0
5750,2,2,1,1,1,62.0
3080,2,2,0,1,1,51.0
10500,4,6,2,3,0,375.0
3230,1,1,1,1,1,33.0
1580,2,2,1,1,0,74.0
3500,3,2,0,1,0,220.0
14920,4,2,4,4,1,330.0
2150,1,1,0,0,1,26.0
5800,3,3,1,1,0,140.0
4290,1,1,0,1,1,41.0
7582,2,2,1,2,1,109.0
1359,1,1,0,0,0,24.0
4250,2,2,1,1,0,75.0
3960,1,1,1,1,1,32.0
2872,2,1,0,0,0,63.0
3450,1,1,0,1,1,31.0
9090,3,3,1,2,0,178.0
6200,3,2,1,1,0,140.0
2870,1,1,0,1,0,49.0
5001,2,1,1,1,1,62.0
3200,1,1,0,1,1,40.0
10600,3,3,1,2,1,189.0
5300,1,1,0,1,1,38.0
5000,1,1,1,1,1,58.0
3850,1,1,1,1,1,30.0
3300,1,1,1,1,1,55.0
5000,3,3,1,3,0,140.0
3500,1,1,1,1,1,50.0
3500,2,2,0,1,0,100.0
7580,2,1,0,1,1,55.0
1745,1,1,0,0,0,22.0
3660,1,1,1,1,1,32.0
6695,1,1,0,1,1,35.0
6000,3,3,1,4,1,162.0
3900,1,1,1,1,1,42.0
11000,5,5,5,3,0,458.0
1100,2,1,0,0,0,50.0
12900,4,5,4,3,0,224.0
2895,1,1,0,1,1,36.0
3748,1,1,0,0,1,43.0
3400,2,2,1,1,0,70.0
1400,1,1,0,0,0,30.0
7486,3,3,1,1,0,165.0
11250,2,2,1,2,1,108.0
1854,2,1,0,1,0,47.0
3500,1,1,1,1,1,29.0
5400,1,1,1,1,1,45.0
20000,5,5,2,8,0,630.0
1440,1,1,0,1,0,34.0
25500,3,3,3,3,0,300.0
3000,3,1,1,2,0,120.0
4501,1,1,0,1,1,34.0
1625,2,1,0,1,0,65.0
3313,1,1,0,1,1,40.0
3300,2,2,0,0,0,100.0
5000,3,1,1,2,1,180.0
4800,1,1,1,1,1,36.0
15440,4,4,2,2,0,200.0
12000,2,3,2,2,0,82.0
3400,1,1,0,0,1,30.0
15650,4,5,3,5,0,220.0
4897,2,3,1,2,0,86.0
3400,1,1,1,1,1,32.0
4500,3,3,2,2,0,300.0
4720,2,1,1,1,1,55.0
4100,1,1,1,1,1,29.0
2000,1,1,0,0,0,40.0
7400,2,2,1,1,0,108.0
2806,1,1,0,1,0,41.0
7835,1,2,1,1,1,66.0
3200,1,1,0,1,1,45.0
5800,3,1,0,2,0,130.0
11000,4,5,4,4,0,300.0
2475,1,1,0,1,1,33.0
13200,4,7,4,4,0,318.0
7506,2,2,1,1,0,119.0
10000,4,4,2,5,0,250.0
6800,1,2,1,1,1,57.0
5423,3,4,3,3,0,114.0
15785,4,6,4,4,0,193.0
4900,3,5,3,2,0,130.0
3761,1,1,0,1,0,52.0
3300,1,1,0,1,1,36.0
2900,1,1,1,1,1,31.0
4060,3,3,1,1,0,100.0
14573,4,4,2,4,0,290.0
7265,2,2,0,1,1,89.0
2511,1,1,0,1,0,46.0
3860,1,1,0,1,1,36.0
15247,3,5,3,3,0,254.0
7250,2,3,2,2,0,98.0
3180,1,1,1,1,1,38.0
2500,1,1,0,1,1,30.0
40800,4,8,4,6,0,1000.0
6500,2,2,1,2,1,70.0
3000,3,2,1,2,0,84.0
3501,1,1,1,1,1,30.0
24000,4,4,4,4,0,250.0
1440,1,1,0,0,0,14.0
37658,3,5,3,5,1,319.0
3750,1,1,1,1,1,50.0
8700,3,4,3,2,1,170.0
1000,1,1,0,0,0,45.0
6200,3,2,1,1,0,130.0
6740,4,4,2,2,0,130.0
11211,2,1,1,2,1,110.0
3360,1,1,0,1,1,28.0
4300,1,1,1,1,1,40.0
5900,3,3,1,2,1,124.0
32500,4,4,3,4,0,192.0
5900,2,1,1,2,1,70.0
2380,1,1,0,1,0,36.0
2852,1,1,1,1,1,28.0
9475,4,2,3,2,0,170.0
3312,2,1,0,1,0,63.0
13985,3,4,1,1,0,190.0
4450,1,1,0,1,1,36.0
7550,3,2,1,3,0,202.0
4300,2,2,0,1,0,67.0
30900,4,6,4,4,0,430.0
4900,3,2,0,2,0,217.0
5386,2,2,1,0,0,83.0
3028,1,1,0,1,0,48.0
1470,2,1,1,2,0,82.0
1900,2,2,0,0,0,90.0
6000,2,3,1,2,1,165.0
3167,3,2,1,1,0,74.0
5486,2,2,1,1,0,87.0
3500,1,1,1,1,1,45.0
3074,1,1,1,1,1,37.0
3200,1,1,0,1,1,28.0
3280,1,1,1,1,1,30.0
3290,1,1,1,1,1,32.0
7453,3,3,1,2,1,144.0
3757,1,1,0,1,1,30.0
4855,2,1,0,2,0,90.0
2915,3,2,0,0,0,80.0
2385,2,1,0,0,0,90.0
10707,3,1,1,2,0,172.0
5200,2,3,1,2,0,98.0
2730,1,1,1,1,1,40.0
2300,2,2,0,0,0,80.0
12512,2,2,0,2,1,220.0
3300,3,3,0,1,0,133.0
3600,1,1,1,0,1,41.0
3700,1,1,1,1,1,30.0
2800,1,1,0,1,1,35.0
5100,1,1,1,2,1,48.0
4000,1,1,1,1,1,37.0
11725,1,1,0,1,1,62.0
2450,1,1,0,1,1,40.0
4200,2,1,1,2,1,70.0
35620,4,5,4,3,0,323.0
4090,1,1,1,1,1,52.0
2802,1,1,0,1,1,48.0
1100,2,1,0,0,0,17.0
5000,2,1,1,2,1,75.0
2065,1,1,0,0,0,45.0
8500,3,3,0,6,1,265.0
2495,1,1,0,1,0,54.0
12000,1,1,0,0,0,10.0
9785,2,2,2,3,0,115.0
4130,3,3,1,2,0,112.0
2903,1,2,0,1,0,63.0
2650,2,1,0,1,0,49.0
4291,3,1,0,2,1,82.0
3070,1,1,0,1,1,40.0
2510,2,1,0,1,0,57.0
2900,1,1,1,1,1,40.0
4490,1,1,0,1,1,30.0
3317,2,2,0,1,0,62.0
1444,1,1,0,0,0,31.0
17250,3,5,3,3,1,171.0
750,1,1,0,0,0,30.0
5110,2,1,1,1,1,65.0
38893,3,4,3,5,0,276.0
17085,4,4,2,2,0,400.0
2801,1,1,0,1,1,28.0
10200,2,4,2,1,0,138.0
2810,1,2,1,1,1,45.0
2313,2,1,0,1,0,60.0
2800,1,1,1,1,1,42.0
3930,1,1,0,1,1,35.0
3900,1,1,1,1,1,48.0
1735,1,1,0,1,1,40.0
9190,3,4,1,2,1,200.0
3400,3,2,1,2,0,93.0
3300,1,1,1,1,1,46.0
2782,2,1,0,1,0,75.0
4300,1,2,0,1,1,48.0
3100,1,1,1,1,1,30.0
